id,keywords
9793,"[{""id"": 1508, ""name"": ""new mexico""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 10349, ""name"": ""survival""}]"
9794,"[{""id"": 1361, ""name"": ""salesclerk""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1985, ""name"": ""prenzlauer berg""}, {""id"": 5653, ""name"": ""vulgar""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 8632, ""name"": ""business consultant""}]"
9795,"[{""id"": 2041, ""name"": ""island""}, {""id"": 4257, ""name"": ""amulet""}, {""id"": 8629, ""name"": ""made for cable tv""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 161891, ""name"": ""doppelganger""}]"
9796,"[{""id"": 966, ""name"": ""beach""}, {""id"": 1161, ""name"": ""brazil""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 5891, ""name"": ""backpacker""}, {""id"": 8812, ""name"": ""palmen""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10787, ""name"": ""jungle""}]"
9797,"[{""id"": 2505, ""name"": ""coronation""}, {""id"": 4849, ""name"": ""exile""}, {""id"": 6091, ""name"": ""war""}, {""id"": 7154, ""name"": ""tatars""}, {""id"": 10202, ""name"": ""treason""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14765, ""name"": ""church""}, {""id"": 34038, ""name"": ""intrigue""}, {""id"": 189151, ""name"": ""medieval times""}, {""id"": 228357, ""name"": ""zar""}]"
9798,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 1284, ""name"": ""identity""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2980, ""name"": ""wiretap""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 3635, ""name"": ""national security agency (nsa)""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 9778, ""name"": ""exploding building""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 18419, ""name"": ""privacy""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 158938, ""name"": ""baltimore maryland""}, {""id"": 227411, ""name"": ""secret hideout""}]"
9799,"[{""id"": 542, ""name"": ""street gang""}, {""id"": 830, ""name"": ""car race""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 8574, ""name"": ""auto-tuning""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 33885, ""name"": ""car""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
9800,"[{""id"": 237, ""name"": ""gay""}, {""id"": 740, ""name"": ""aids""}, {""id"": 1013, ""name"": ""homophobia""}, {""id"": 1417, ""name"": ""jurors""}, {""id"": 6148, ""name"": ""court""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9766, ""name"": ""hiv""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 41589, ""name"": ""dying""}, {""id"": 186782, ""name"": ""discrimination""}, {""id"": 207968, ""name"": ""judiciary""}]"
9801,"[{""id"": 212, ""name"": ""london england""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 3434, ""name"": ""thailand""}, {""id"": 5347, ""name"": ""clumsy fellow""}, {""id"": 5348, ""name"": ""to drop brick""}, {""id"": 156702, ""name"": ""capture""}, {""id"": 187056, ""name"": ""woman director""}]"
9802,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3293, ""name"": ""gas attack""}, {""id"": 3859, ""name"": ""alcatraz""}, {""id"": 18233, ""name"": ""hostage situation""}, {""id"": 18525, ""name"": ""fbi agent""}]"
9803,"[{""id"": 604, ""name"": ""dwarves""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 5774, ""name"": ""forest""}]"
9804,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 331, ""name"": ""tattoo""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 34161, ""name"": ""doomsday""}]"
9806,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2041, ""name"": ""island""}, {""id"": 4391, ""name"": ""wretch""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 7335, ""name"": ""lawsuit""}, {""id"": 9715, ""name"": ""superhero""}]"
9807,"[{""id"": 416, ""name"": ""miami""}, {""id"": 4894, ""name"": ""wonderlamp""}, {""id"": 4895, ""name"": ""flying carpet""}, {""id"": 4896, ""name"": ""wish""}]"
9809,"[{""id"": 1872, ""name"": ""loss of father""}, {""id"": 4313, ""name"": ""condom""}, {""id"": 5653, ""name"": ""vulgar""}, {""id"": 8622, ""name"": ""parole board""}, {""id"": 15237, ""name"": ""alcohol abuse""}]"
9810,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 18035, ""name"": ""family""}, {""id"": 209317, ""name"": ""swiss family robinson""}]"
9812,"[{""id"": 2231, ""name"": ""drug dealer""}, {""id"": 10776, ""name"": ""marijuana""}]"
9813,"[{""id"": 894, ""name"": ""depression""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1635, ""name"": ""deaf-mute""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 187056, ""name"": ""woman director""}]"
9815,"[{""id"": 8757, ""name"": ""real madrid""}, {""id"": 13042, ""name"": ""soccer""}]"
9816,"[{""id"": 4118, ""name"": ""ballet dancer""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 10551, ""name"": ""ballet""}]"
9817,"[{""id"": 898, ""name"": ""hip-hop""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10551, ""name"": ""ballet""}]"
9819,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8097, ""name"": ""leukemia""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 185263, ""name"": ""bone marrow transplant""}]"
9820,"[{""id"": 10132, ""name"": ""matchmaking""}, {""id"": 18008, ""name"": ""divorced""}, {""id"": 168211, ""name"": ""twins separated at birth""}, {""id"": 187056, ""name"": ""woman director""}]"
9821,"[{""id"": 2494, ""name"": ""ohio""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 158558, ""name"": ""disabled""}, {""id"": 170783, ""name"": ""learning disability""}, {""id"": 170786, ""name"": ""birth defect""}, {""id"": 170801, ""name"": ""suit of armor""}]"
9822,"[{""id"": 690, ""name"": ""gorilla""}, {""id"": 3737, ""name"": ""dying and death""}]"
9823,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1002, ""name"": ""authority""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14955, ""name"": ""fighting""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 188955, ""name"": ""hand to hand combat""}]"
9824,"[{""id"": 420, ""name"": ""bowling""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3465, ""name"": ""sphinx""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4924, ""name"": ""insane asylum""}, {""id"": 6100, ""name"": ""tools""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 8642, ""name"": ""casanova""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 15084, ""name"": ""skull""}, {""id"": 41376, ""name"": ""shovel""}, {""id"": 155490, ""name"": ""disco""}, {""id"": 157677, ""name"": ""superhero spoof""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 178857, ""name"": ""dark horse comics""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 192389, ""name"": ""rajah""}, {""id"": 200646, ""name"": ""bowling ball""}, {""id"": 211711, ""name"": ""spleen""}, {""id"": 211712, ""name"": ""evil genius""}]"
9825,"[{""id"": 269, ""name"": ""diving""}, {""id"": 798, ""name"": ""sheriff""}, {""id"": 1889, ""name"": ""lake""}, {""id"": 3185, ""name"": ""crocodile""}, {""id"": 4204, ""name"": ""deputy""}, {""id"": 4477, ""name"": ""paleontologist""}, {""id"": 5543, ""name"": ""cow""}, {""id"": 9927, ""name"": ""maine""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11581, ""name"": ""severed head""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 158169, ""name"": ""remote""}, {""id"": 158172, ""name"": ""tooth""}, {""id"": 158175, ""name"": ""bear attack""}, {""id"": 158176, ""name"": ""campfire""}, {""id"": 158182, ""name"": ""severed toe""}, {""id"": 162533, ""name"": ""torso cut in half""}, {""id"": 188054, ""name"": ""giant crocodile""}, {""id"": 195325, ""name"": ""crocodile attack""}, {""id"": 223059, ""name"": ""animal horror""}]"
9826,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 3284, ""name"": ""phantom""}, {""id"": 3625, ""name"": ""silver""}, {""id"": 3720, ""name"": ""power""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 8643, ""name"": ""jade""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 203423, ""name"": ""masked hero""}, {""id"": 212009, ""name"": ""crystal skull""}]"
9827,"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 33564, ""name"": ""u.s. soldier""}, {""id"": 221663, ""name"": ""alternate life form""}, {""id"": 221664, ""name"": ""snowfield, co""}, {""id"": 221665, ""name"": ""deputies""}, {""id"": 222114, ""name"": ""fear of dying""}]"
9828,"[{""id"": 1336, ""name"": ""ransom""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5458, ""name"": ""men""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6162, ""name"": ""past""}, {""id"": 9794, ""name"": ""toxic""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 163132, ""name"": ""photographic memory""}]"
9829,"[{""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4460, ""name"": ""terror cell""}, {""id"": 4811, ""name"": ""emergency landing""}, {""id"": 5597, ""name"": ""war on terror""}]"
9830,"[{""id"": 4480, ""name"": ""business man""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 8758, ""name"": ""cayman islands""}, {""id"": 177362, ""name"": ""tax evasion""}]"
9833,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2096, ""name"": ""auction""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3259, ""name"": ""rose""}, {""id"": 3977, ""name"": ""product placement""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10045, ""name"": ""tragic villain""}, {""id"": 10181, ""name"": ""based on play or musical""}, {""id"": 12999, ""name"": ""black and white""}, {""id"": 15219, ""name"": ""rooftop""}, {""id"": 156525, ""name"": ""heroine""}, {""id"": 157676, ""name"": ""disfigured face""}, {""id"": 163110, ""name"": ""theater""}, {""id"": 164899, ""name"": ""disfigurement mask""}, {""id"": 164917, ""name"": ""breaking mirror""}, {""id"": 164920, ""name"": ""opera singer""}, {""id"": 210184, ""name"": ""1910s""}]"
9834,"[{""id"": 1847, ""name"": ""istanbul""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 157238, ""name"": ""computer expert""}]"
9835,"[{""id"": 131, ""name"": ""italy""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 192519, ""name"": ""emigrant""}]"
9836,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 2172, ""name"": ""zoo""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 4345, ""name"": ""tap dancing""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 14728, ""name"": ""antarctica""}, {""id"": 18035, ""name"": ""family""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
9837,"[{""id"": 488, ""name"": ""moses""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2226, ""name"": ""exodus""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 6088, ""name"": ""governance""}, {""id"": 157894, ""name"": ""ancient egypt""}, {""id"": 183814, ""name"": ""hebrew""}, {""id"": 186939, ""name"": ""pharaoh""}, {""id"": 187056, ""name"": ""woman director""}]"
9838,"[{""id"": 409, ""name"": ""africa""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 184134, ""name"": ""archeology""}, {""id"": 191439, ""name"": ""allan quatermain""}]"
9839,"[{""id"": 212, ""name"": ""london england""}, {""id"": 591, ""name"": ""cia""}, {""id"": 1961, ""name"": ""landmine""}, {""id"": 2038, ""name"": ""love of ones life""}, {""id"": 2960, ""name"": ""cambodia""}, {""id"": 5946, ""name"": ""ethiopia""}, {""id"": 8780, ""name"": ""chechnya""}, {""id"": 8781, ""name"": ""foreign aid""}]"
9840,"[{""id"": 730, ""name"": ""factory worker""}, {""id"": 732, ""name"": ""coma""}, {""id"": 815, ""name"": ""soulmates""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 4900, ""name"": ""shortage of money""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 6054, ""name"": ""friendship""}]"
9841,"[{""id"": 2781, ""name"": ""roadhouse""}, {""id"": 4376, ""name"": ""lorry""}, {""id"": 155497, ""name"": ""truck driver""}]"
9842,"[{""id"": 248, ""name"": ""date""}, {""id"": 271, ""name"": ""competition""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 1310, ""name"": ""mentor""}, {""id"": 154781, ""name"": ""traffic policeman""}]"
9843,"[{""id"": 1897, ""name"": ""oregon""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 7934, ""name"": ""call center""}, {""id"": 8782, ""name"": ""pedophile priest""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 156052, ""name"": ""unemployment""}]"
9844,"[{""id"": 237, ""name"": ""gay""}, {""id"": 3134, ""name"": ""louisiana""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 34079, ""name"": ""death""}]"
9845,"[{""id"": 572, ""name"": ""sex""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2492, ""name"": ""bank robber""}, {""id"": 8477, ""name"": ""gewalt im film""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33625, ""name"": ""illegal prostitution""}]"
9846,"[{""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 8233, ""name"": ""cops""}, {""id"": 10889, ""name"": ""counterfeit""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 41249, ""name"": ""secret service""}]"
9847,"[{""id"": 458, ""name"": ""hippie""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 8646, ""name"": ""ronald reagan""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 14751, ""name"": ""youth""}]"
9849,"[{""id"": 9951, ""name"": ""alien""}, {""id"": 10539, ""name"": ""martian""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 11860, ""name"": ""fish out of water""}]"
9867,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 915, ""name"": ""car thief""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 1880, ""name"": ""mobile phone""}, {""id"": 1897, ""name"": ""oregon""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 162842, ""name"": ""stolen cars""}]"
9869,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 14552, ""name"": ""ira""}, {""id"": 155723, ""name"": ""jack ryan""}]"
9870,"[{""id"": 1668, ""name"": ""hawaii""}, {""id"": 2864, ""name"": ""one-night stand""}, {""id"": 3258, ""name"": ""beauty""}]"
9871,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 4115, ""name"": ""longing""}, {""id"": 5975, ""name"": ""menstruation""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 33505, ""name"": ""gothic""}, {""id"": 158276, ""name"": ""metamorphosis""}, {""id"": 229740, ""name"": ""body transformation""}]"
9872,"[{""id"": 1566, ""name"": ""dream""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 165100, ""name"": ""young love""}, {""id"": 221226, ""name"": ""circuit board""}]"
9873,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 703, ""name"": ""detective""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 5956, ""name"": ""stuntman""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6220, ""name"": ""mafia boss""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 12093, ""name"": ""special effects""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18118, ""name"": ""disguise""}, {""id"": 156208, ""name"": ""federal agent""}, {""id"": 170118, ""name"": ""makeup artist""}, {""id"": 226499, ""name"": ""manhunt""}, {""id"": 226919, ""name"": ""justice department""}]"
9874,"[{""id"": 797, ""name"": ""showdown""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 2863, ""name"": ""mannequin""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 15155, ""name"": ""witness to murder""}]"
9876,"[{""id"": 1375, ""name"": ""submachine gun""}, {""id"": 6149, ""name"": ""police""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15009, ""name"": ""criminal""}]"
